mack,nam,quy,eps,roe,roa,pb,pe,lnst_yoy,nophaitra_vcsh,vonhoa_tts
DXS,2022,2,424.2021025,0.031278363,0.015396505,1.277482619,43.37555117,-0.176381378,1.043507314,0.44320321
DXS,2022,3,265.4206987,0.023316888,0.011361001,1.085760794,54.44187311,-0.180553317,1.061053649,0.372608972
DXS,2022,4,-163.8327385,-0.01686269,-0.008294905,0.508895865,-41.01744292,NULL,1.003921773,0.183408015
DXS,2023,1,-85.60002784,-0.005311968,-0.002666509,0.442707049,-67.8738097,-1.201196788,0.980282245,0.160565701
DXS,2023,2,-41.83093392,-0.002081841,-0.001062648,0.695884897,-217.3033004,-1.067190899,0.93785163,0.257701103
DXS,2023,3,7.559574552,0.00307559,0.001582712,0.679123724,1174.669281,-0.871015242,0.948611816,0.249600661
DXS,2023,4,-198.2284894,-0.015201468,-0.00788329,0.740785197,-37.83512664,NULL,0.907593021,0.278562465
DXS,2024,1,54.36469202,0.006589502,0.00347432,0.716860211,134.278329,NULL,0.885740612,0.272474692
DXS,2024,2,66.25955166,0.009325056,0.004973164,0.690310599,106.852519,NULL,0.864497424,0.265077505
DXS,2024,3,60.87401539,0.006407565,0.003428482,0.576470861,97.41430662,1.080767298,0.873318156,0.219586478
DXS,2024,4,63.52888654,0.00786741,0.004269883,0.695045939,113.3342703,NULL,0.811901251,0.274316444
DXS,2025,1,69.77329461,0.005187734,0.002837625,0.661503181,98.89170403,-0.19252666,0.844404518,0.256899646
DXS,2025,2,376.4709915,0.037140176,0.020325936,0.824636045,23.66716215,3.141139271,0.810673432,0.325789112
DXS,2025,3,135.2151904,0.011383777,0.006040795,1.121534502,90.5963299,0.866043169,0.95839575,0.414705424
EIB,2020,1,297.7543539,0.022946132,0.002254752,1.331562473,49.20163151,0.304928563,8.727404706,0.114596474
EIB,2020,2,60.94517217,0.004636807,0.000492161,1.617210081,292.0657924,-0.772975724,8.115290342,0.148551905
EIB,2020,3,349.8547978,0.026260315,0.002881043,1.495310769,48.59158745,0.582137261,8.114450039,0.138162692
EIB,2020,4,161.9128619,0.011913899,0.001277224,1.663974656,118.8911108,NULL,8.538646951,0.147514927
EIB,2021,1,140.0060137,0.010181436,0.001071152,1.715769824,143.5652617,-0.529793564,8.471946585,0.153532694
EIB,2021,2,221.8055163,0.015910236,0.001670343,2.534458759,136.6061607,2.639427183,8.577407248,0.225004448
EIB,2021,3,267.9617561,0.018862176,0.002008256,1.926071246,88.07226949,-0.234077229,8.210980368,0.178522661
EIB,2021,4,155.4968957,0.010791667,0.001164417,2.724718626,216.7245838,-0.039626044,8.324310027,0.249842551
EIB,2022,1,526.4443451,0.035724946,0.00382777,2.856891312,70.09287941,2.760155233,8.341568195,0.263231295
EIB,2022,2,708.7714971,0.046447176,0.005023482,2.386392413,45.14854241,2.195463797,8.1535804,0.225348223
EIB,2022,3,832.5342495,0.052227876,0.005714032,2.396358684,41.07939105,2.10691444,8.127680882,0.228919558
EIB,2022,4,328.2749296,0.019880076,0.002189091,1.918374848,85.14204857,1.111134941,8.035984111,0.185687793
EIB,2023,1,471.8457187,0.033442496,0.003775673,1.501557961,40.0554657,0.075542158,7.684405871,0.151801132
EIB,2023,2,286.4595292,0.01985382,0.00226008,1.663421533,74.18150849,-0.515005388,7.883456592,0.164741436
EIB,2023,3,163.9046733,0.011229268,0.001267228,1.388868656,109.5148762,-0.763751472,7.839335583,0.138404716
EIB,2023,4,462.1544287,0.03649489,0.004096966,1.607436481,39.70534276,0.993471129,7.973795677,0.158600912
EIB,2024,1,302.8670531,0.023220251,0.002603697,1.570602354,60.75272901,-0.242587136,7.86383932,0.157339413
EIB,2024,2,369.2633123,0.027674355,0.00309366,1.572831414,51.18298887,0.521085235,8.025360128,0.155200477
EIB,2024,3,387.1815222,0.030261187,0.003310713,1.627343617,48.55603618,1.982540083,8.252135279,0.156556356
EIB,2024,4,770.6491218,0.058263967,0.006194834,1.602592951,25.04382274,0.784234397,8.55273579,0.149938727
EIB,2025,1,353.5092689,0.025895785,0.00268278,1.572453307,55.16121277,0.248909912,8.749902417,0.144636975
EIB,2025,2,271.776668,0.01953688,0.001994757,1.817492563,84.07638583,-0.212485883,8.837799209,0.165975818
EIB,2025,3,238.7303809,0.016905593,0.001736556,2.028208623,108.9094731,-0.38341484,8.634284982,0.189399159
EVF,2020,1,340.4882228,0.025809155,0.004115436,0.50806973,19.67762628,0.520134115,5.134520512,0.081730381
EVF,2020,2,-82.86246199,-0.006232282,-0.000967026,0.490101219,-77.236421,-3.796001528,5.758234015,0.071589138
EVF,2020,3,319.1546391,0.023839041,0.00326443,0.552929425,23.18625235,-0.136423976,6.834258808,0.069722106
EVF,2020,4,285.2012953,0.020831194,0.002654998,0.71675741,34.36169527,0.175008163,6.857554997,0.09015192
EVF,2021,1,444.7257809,0.031639214,0.004125699,0.850356421,26.98291962,0.30614145,6.485930995,0.112272617
EVF,2021,2,114.521304,0.008001914,0.001049339,0.881448518,109.1499971,NULL,6.764745157,0.11221788
EVF,2021,3,293.3434932,0.023243102,0.00291039,1.055684271,45.33933872,0.056923259,7.202710356,0.127010525
EVF,2021,4,305.2007612,0.023621093,0.002892816,1.487203134,62.9094106,0.230558533,7.129038954,0.180637369
EVF,2022,1,446.0918888,0.035685332,0.004102298,1.360090111,38.33290949,0.22832728,8.248772667,0.145318448
EVF,2022,2,59.42611721,0.004668715,0.000519384,0.794993369,168.2761801,-0.364562051,7.729334062,0.089960166
EVF,2022,3,224.0502958,0.018856101,0.002088658,0.823251662,43.56164746,-0.12002148,8.320800216,0.087302669
EVF,2022,4,350.6397384,0.028808802,0.003022821,0.69497766,24.18436666,0.323666355,8.734058195,0.070549044
EVF,2023,1,243.1180425,0.019520005,0.001960749,0.588559574,30.0676985,-0.410366768,9.17295702,0.057205542
EVF,2023,2,212.8842416,0.016954826,0.001624788,0.728949372,42.51136642,2.875745475,9.697468874,0.067406121
EVF,2023,3,163.9715121,0.025794773,0.002451764,1.914475869,74.40316824,0.463702705,9.348805812,0.183107315
EVF,2023,4,75.49042125,0.008193792,0.001107558,1.340017656,211.9474198,-0.568112952,4.820702707,0.228925512
EVF,2024,1,186.1928556,0.015399557,0.002697832,1.37078432,89.15487087,0.536332748,4.597084803,0.243617016
EVF,2024,2,167.3940879,0.013658936,0.002391653,1.16496726,85.42715085,0.577379041,4.823588723,0.199047386
EVF,2024,3,256.7290582,0.020587822,0.003543643,0.972503273,47.52091596,0.570421006,4.796283814,0.167001213
EVF,2024,4,172.2507108,0.014651542,0.002359521,0.771973965,52.82997068,1.464223911,5.616777734,0.116129462
EVF,2025,1,316.1856599,0.026346962,0.003981285,0.821840048,31.46885284,0.833961228,5.618605469,0.123640613
EVF,2025,2,318.1105427,0.02585971,0.003700513,0.847133665,33.00739395,1.052338256,6.3492182,0.114813515
EVF,2025,3,333.6844745,0.026478333,0.003595307,1.065523633,39.85801263,0.403692457,6.37978359,0.141234563
FPT,2020,1,1101.342332,0.054308011,0.027527195,2.053289604,37.31809704,0.180168325,0.952088648,0.81008834
FPT,2020,2,1120.822122,0.061023769,0.030832647,2.590093694,40.72903194,0.09943015,1.005884623,0.996553321
FPT,2020,3,1184.82478,0.063662316,0.031183039,2.807671344,42.20033278,-0.0095546,1.076707766,1.03818895
FPT,2020,4,1253.647169,0.068104872,0.031508933,3.163097626,47.14245082,0.288790638,1.244265987,1.109803235
FPT,2021,1,1155.812685,0.060037159,0.026691093,3.916633474,67.22542589,0.228120156,1.254110553,1.369686701
FPT,2021,2,1101.899905,0.063319185,0.027547307,5.079634413,79.86206332,0.161815997,1.342287674,1.699950901
FPT,2021,3,1239.421182,0.068081155,0.028870771,5.307169721,75.03502548,0.196741713,1.373772967,1.74945625
FPT,2021,4,1434.102518,0.074731847,0.030602146,5.021047442,64.8489204,0.245272836,1.506825433,1.571835737
FPT,2022,1,1365.07903,0.06933631,0.028153469,5.374872274,78.38374015,0.337059709,1.421722471,1.746506423
FPT,2022,2,1140.191323,0.067351222,0.027910961,5.118918475,75.60134711,0.239672845,1.404593247,1.679771999
FPT,2022,3,1325.142269,0.073987449,0.031519577,4.719190059,60.74819427,0.277446678,1.29163753,1.601945987
FPT,2022,4,1245.815226,0.066187045,0.030628428,4.269426616,61.72664966,0.048338372,1.036999122,1.633314307
FPT,2023,1,1361.464361,0.069053512,0.035350557,4.064914037,58.09920719,0.176295804,0.875053597,1.71014615
FPT,2023,2,1366.636164,0.066679795,0.033354118,4.137458545,62.92823378,0.188276642,1.116583337,1.569161001
FPT,2023,3,1369.592905,0.072836265,0.033853864,5.249095302,67.75736037,0.182159657,1.186630619,1.897408364
FPT,2023,4,1356.779677,0.070169539,0.033445651,5.145832279,70.82948073,0.251701117,1.013924596,2.024523631
FPT,2024,1,1415.807032,0.070070106,0.035325139,5.842926748,82.28522487,0.19364899,0.954943976,2.385361991
FPT,2024,2,1283.947091,0.070976958,0.035938984,7.33832384,101.6397022,0.232881554,0.994298682,2.91930677
FPT,2024,3,1430.281748,0.072792211,0.03730922,6.977292982,94.0374162,0.19400463,0.911017845,2.906564838
FPT,2024,4,1423.947964,0.070355488,0.035833474,8.082882173,107.0966102,0.221833156,1.015251973,3.115806443
FPT,2025,1,1478.041558,0.070508275,0.03555615,5.914501334,81.86508653,0.201499414,0.952617552,2.405472546
FPT,2025,2,1523.942945,0.070471678,0.035298277,5.560846302,77.56195887,0.197821247,1.038134002,2.154567197
FPT,2025,3,1429.310981,0.070167587,0.035383759,4.665263688,65.06631602,0.170640094,0.931760282,1.914786173
FRT,2020,1,467.0098717,0.027429807,0.005636432,0.694168342,23.87529831,-0.44320458,3.597721356,0.145659522
FRT,2020,2,-224.0276611,-0.015136464,-0.003667784,1.389313607,-98.20215904,-1.209961628,2.648836113,0.367662039
FRT,2020,3,-2.985089437,-0.005323466,-0.001406806,1.617862872,-8039.960111,-1.092828162,2.928898271,0.39887137
FRT,2020,4,-423.6073604,0.000836499,0.000200798,2.156854868,-75.54165246,NULL,3.399846524,0.468875233
FRT,2021,1,391.6286819,0.024929321,0.004771763,1.999377348,77.75222144,-0.131753364,5.028535748,0.317609198
FRT,2021,2,381.0628588,0.023785106,0.003955658,1.735872775,71.1168758,NULL,4.997697012,0.277441968
FRT,2021,3,600.770135,0.035924715,0.005827504,2.922837421,79.1484084,NULL,5.324525754,0.441897197
FRT,2021,4,4244.696084,0.22195687,0.034875422,5.252864032,23.60593032,328.4594688,5.396087801,0.736815345
FRT,2022,1,2083.857501,0.096008508,0.015736849,7.089568434,72.02987725,4.475911121,4.832702268,1.099482202
FRT,2022,2,394.0779578,0.025255595,0.004497962,6.432485926,231.4262907,0.547221081,4.397947194,1.078512333
FRT,2022,3,713.6142738,0.044911285,0.008550433,4.919169638,102.7165553,0.804873333,4.113472099,0.874860867
FRT,2022,4,798.0157443,0.048451442,0.009454599,4.452182265,86.4644595,-0.711848028,4.135223944,0.776773342
FRT,2023,1,-42.83100058,0.00100979,0.000207415,3.942153823,-1424.202077,-0.987774488,3.601949683,0.765515577
FRT,2023,2,-1845.204446,-0.112176439,-0.023068089,5.48940486,-38.80328825,-5.590651992,4.163947842,0.924185881
FRT,2023,3,-177.9818871,-0.00728975,-0.001246247,6.968136084,-500.0508842,-1.152725879,5.527917753,0.899659004
FRT,2023,4,-740.4243215,-0.058893924,-0.00833996,10.63217591,-144.5117305,-2.070541337,6.619051925,1.112951207
FRT,2024,1,284.5216699,0.034688078,0.004716262,15.22160537,548.288642,28.31124934,6.099940171,1.681887093
FRT,2024,2,196.2906764,0.026856648,0.00388176,17.11638862,901.7239294,NULL,5.742221216,1.95628805
FRT,2024,3,1034.266513,0.086619181,0.012343515,15.82598059,172.1026426,NULL,6.270060409,1.67541012
FRT,2024,4,815.4459357,0.065126443,0.008833621,15.58491586,227.6055246,NULL,6.468840442,1.597126601
FRT,2025,1,1232.823136,0.095581295,0.013107005,12.67600074,133.8391495,2.506230396,6.132021714,1.351275073
FRT,2025,2,870.9304595,0.055078061,0.008994645,9.608252925,205.7569557,2.24528602,4.426781643,1.332184735
FRT,2025,3,1284.387224,0.075748618,0.013983172,7.969175186,99.65841891,0.607372269,4.408176851,1.106424741
FTS,2020,1,-808.6231632,-0.047144784,-0.04213832,0.608838089,-12.49036691,-1.944489477,0.038453482,0.580740431
FTS,2020,2,904.0185759,0.058790314,0.051626622,0.975150272,16.5925794,0.170381949,0.237103804,0.78080972
FTS,2020,3,358.1766969,0.022802222,0.017941593,0.854440964,37.55129833,1.252342603,0.303962034,0.64925309
FTS,2020,4,762.3499578,0.046861235,0.032867418,0.984677879,21.31566984,NULL,0.541992124,0.63295436
FTS,2021,1,1101.241426,0.064025117,0.03955175,0.974163023,15.57333351,NULL,0.690782474,0.571429639
FTS,2021,2,1582.136667,0.093844135,0.045413904,2.114631818,23.32289035,0.925112702,1.411184002,0.870435191
FTS,2021,3,2006.087025,0.110323691,0.04664057,2.936051126,27.66579879,5.248499966,1.323702043,1.254942315
FTS,2021,4,1179.874753,0.060129371,0.021787982,2.977492511,50.68334572,0.726673984,2.170327997,0.933202053
FTS,2022,1,1443.874619,0.069633003,0.024813806,2.602895032,38.09195013,0.4627729,1.460016773,1.051717028
FTS,2022,2,506.5488053,0.023548605,0.010725523,1.673064001,71.46399246,-0.675269032,0.937272936,0.858573215
FTS,2022,3,-307.8487824,-0.018564485,-0.009610789,1.909097294,-102.972634,-1.202852271,0.926065965,0.985513036
FTS,2022,4,466.022915,0.027522811,0.015723932,1.107272938,40.55594562,-0.477893883,0.579435314,0.697169166
FTS,2023,1,405.7002796,0.023539304,0.014756456,1.484496129,62.97752623,-0.628576895,0.610809333,0.916542297
FTS,2023,2,718.233232,0.041242174,0.024091248,1.666696309,40.44647157,0.874231119,0.811762032,0.914973231
FTS,2023,3,941.537974,0.052322478,0.027196544,2.367802991,46.20100431,NULL,1.030251942,1.160310383
FTS,2023,4,195.8724681,0.011600408,0.005406331,2.64241134,227.9544462,-0.537664268,1.259832133,1.163411698
FTS,2024,1,776.5778178,0.044953996,0.020355622,3.55800886,80.09499959,1.105576429,1.15873985,1.640184558
FTS,2024,2,534.3007051,0.041976805,0.018613225,3.152173213,75.80001227,0.145617456,1.348988225,1.335605589
FTS,2024,3,263.7273327,0.020591346,0.009060832,3.571448431,174.4225732,-0.560704501,1.197703009,1.617595503
FTS,2024,4,521.4206464,0.03950081,0.017282848,3.150469353,80.93273692,2.795447109,1.369993767,1.322784612
FTS,2025,1,500.022639,0.036468791,0.014948359,3.641522732,101.1954181,-0.081978606,1.506814986,1.445813152
FTS,2025,2,180.1335589,0.014249786,0.005513947,3.008518023,209.2891532,-0.622323935,1.662443027,1.124659347
FTS,2025,3,159.0602789,0.01292437,0.004415068,2.915816433,226.0149438,-0.3168747,2.188818921,0.910163089
GAS,2020,1,1219.350036,0.046250052,0.036812453,2.078732375,44.94197595,-0.232743478,0.25959787,1.601944249
GAS,2020,2,926.6768565,0.034657372,0.027571777,2.53985679,74.45961288,-0.404070463,0.254452876,1.966121144
GAS,2020,3,1057.508072,0.040822334,0.032100254,2.945437218,67.42265322,-0.29400925,0.291045259,2.21089483
GAS,2020,4,879.2397242,0.034593112,0.026944629,3.457252817,98.49418493,-0.457328473,0.276908078,2.626356739
GAS,2021,1,1060.798924,0.040747534,0.031240542,3.42873096,84.55890931,-0.124718656,0.330571294,2.500896646
GAS,2021,2,1182.196928,0.046295327,0.032085606,3.839238884,78.66709665,0.25895123,0.563924449,2.378054831
GAS,2021,3,1263.458366,0.050256523,0.033280976,3.807130478,76.77340433,0.191210096,0.458729949,2.534815801
GAS,2021,4,1026.419438,0.039643221,0.026705732,3.631599103,93.72386804,0.207099918,0.509177115,2.336785367
GAS,2022,1,1791.97861,0.064787507,0.042642312,3.826623599,60.43598923,0.698885022,0.528831248,2.432960164
GAS,2022,2,2658.426085,0.088427093,0.05919309,3.747568584,43.44675996,1.233961903,0.46172546,2.495968198
GAS,2022,3,1583.211621,0.052098022,0.035554334,3.742191489,69.47902514,0.253896882,0.46904694,2.469593372
GAS,2022,4,1700.101406,0.056060251,0.039798493,3.266953123,59.70232109,0.646165362,0.351280644,2.35010515
GAS,2023,1,1750.440579,0.054346192,0.040971376,3.107977545,58.271044,-0.022465106,0.302911549,2.320535487
GAS,2023,2,1648.731607,0.048417192,0.037082222,2.710208735,56.40699772,-0.378349442,0.308313155,2.017033587
GAS,2023,3,1242.021871,0.036953854,0.027813314,2.841020038,73.02608926,-0.22167519,0.350515095,2.051019841
GAS,2023,4,1185.601097,0.043384777,0.032205175,2.723841948,63.6807778,-0.169073211,0.34389448,1.976012019
GAS,2024,1,1093.574594,0.038192591,0.02833621,2.780848997,73.3374755,-0.255565518,0.351628435,2.007046086
GAS,2024,2,1445.882857,0.049215344,0.036546648,2.542767204,52.97801244,0.068846095,0.341872964,1.848649623
GAS,2024,3,1076.460343,0.039487705,0.02757004,2.962641851,68.0006472,0.072308391,0.539732446,1.866883078
GAS,2024,4,872.5513585,0.0338592,0.023629421,2.664317036,78.0469818,-0.260677553,0.329438984,1.94901053
GAS,2025,1,1176.660734,0.043889156,0.033718033,2.498159142,56.77082446,0.086167875,0.275056183,1.907937865
GAS,2025,2,2026.576156,0.072255142,0.056354649,2.368305631,33.45544149,0.407641822,0.288786178,1.792009552
GAS,2025,3,1056.432662,0.038665292,0.028633837,2.255679091,57.17354469,0.013463643,0.414107026,1.552684873
GEE,2022,1,1097.760092,NULL,NULL,2.426108271,40.08161741,NULL,2.387461407,0.610545661
GEE,2022,2,304.437361,0.018947167,0.005550639,1.956396639,107.739733,NULL,2.441963158,0.489247982
GEE,2022,3,154.4594137,0.01027844,0.003088191,1.889942172,207.1741646,NULL,2.21538644,0.507624049
GEE,2022,4,1378.219506,0.073125266,0.023921478,1.790049253,22.4927886,NULL,1.901605276,0.533880665
GEE,2023,1,239.0062775,0.015257903,0.005333629,1.500340142,107.1101574,-0.747620588,1.819342503,0.458718763
GEE,2023,2,285.0369063,0.014701516,0.00527381,1.557619874,94.72457568,-0.250033758,1.755626034,0.500044589
GEE,2023,3,1600.041166,0.083968645,0.032039361,1.430832612,15.62459799,7.178324814,1.485530332,0.51497978
GEE,2023,4,360.5066984,0.020641881,0.008619156,1.737048277,85.99008047,-0.719471336,1.305646756,0.677697719
GEE,2024,1,348.6260446,0.01961221,0.008576292,1.835278753,93.22309823,0.276726714,1.267805377,0.727521494
GEE,2024,2,1722.566315,0.087842451,0.040405447,1.936360733,21.24736777,5.150497492,1.085412055,0.841864613
GEE,2024,3,1294.023915,0.065817624,0.032008419,1.63567467,25.50184709,-0.137296951,1.028902888,0.732148308
GEE,2024,4,1928.899175,0.09382795,0.048353754,1.627868074,17.78216324,4.240846792,0.85566746,0.797472435
GEE,2025,1,1481.38629,0.067701814,0.036784109,3.13110488,47.18553187,3.190256116,0.826367991,1.568005719
GEE,2025,2,1443.015426,0.076514552,0.040479274,5.300721871,67.49754595,0.059127129,0.95492365,2.482468766
GEE,2025,3,4765.11312,0.232940416,0.121463537,6.296316048,26.65204305,3.214312508,0.883835284,3.069855766
GEX,2020,1,115.9287214,0.010796087,0.004271727,1.110196388,119.038663,-0.425919812,1.606484616,0.288174498
GEX,2020,2,638.8143022,0.040435939,0.015026916,1.327580558,25.90737237,0.104858837,1.786345929,0.365529427
GEX,2020,3,389.7211523,0.028406395,0.009741918,1.855091094,60.68441464,-0.132740916,2.043668336,0.471639252
GEX,2020,4,524.8332128,0.040785635,0.012819438,1.70856774,42.87076246,1.240987601,2.311858619,0.399693798
GEX,2021,1,520.36334,0.034737927,0.010207928,1.729868474,45.73727273,2.116673695,2.490081364,0.388019892
GEX,2021,2,439.4718851,0.045709386,0.013494113,2.478055866,50.06008517,0.602832747,2.326528888,0.356535504
GEX,2021,3,305.9434288,0.020162033,0.006710304,1.623963845,75.50415478,0.574020288,1.766849411,0.332491135
GEX,2021,4,243.5394757,0.025129224,0.00873178,3.054752633,166.9133921,0.551167696,1.984156391,0.565746275
GEX,2022,1,314.8895709,0.032851344,0.011308218,2.760901845,123.0590136,1.381441998,1.830502111,0.536314616
GEX,2022,2,15.3358469,0.018105966,0.006675835,1.395202348,1274.791026,-0.258461923,1.592280347,0.299307899
GEX,2022,3,17.04536088,0.010424905,0.004033931,1.40160056,1114.672792,-0.357696251,1.576121964,0.300300979
GEX,2022,4,85.98599796,0.010779296,0.004256196,0.924845106,144.2095259,-0.551388858,1.489373848,0.201557339
GEX,2023,1,-108.3792252,0.00163124,0.000653619,0.932419009,-114.4130711,-0.950537709,1.502038398,0.20066197
GEX,2023,2,377.1432159,0.030720777,0.012408374,1.419749828,51.30676938,0.666960697,1.45003816,0.31421071
GEX,2023,3,143.3140935,0.012005233,0.004839399,1.508996336,145.1357608,0.169321348,1.511113197,0.326269176
GEX,2023,4,-24.1051811,-0.003755889,-0.00147134,1.713849765,-979.0426342,-1.355784696,1.595057605,0.364859126
GEX,2024,1,127.4813004,0.011883554,0.004651994,1.790455394,195.3227644,6.386162845,1.514355851,0.393411257
GEX,2024,2,997.5509753,0.050444439,0.020736854,1.487321914,22.15425632,0.691531524,1.353937479,0.358842419
GEX,2024,3,115.0342047,0.013234343,0.005602936,1.458110226,189.0741981,0.150578929,1.370012971,0.348632137
GEX,2024,4,668.4360679,0.044298404,0.018924301,1.225984258,28.57416127,NULL,1.312426239,0.305213862
GEX,2025,1,271.9732025,0.018200519,0.007914154,1.464850161,86.40557152,0.722000443,1.287801797,0.357349836
GEX,2025,2,727.9163256,0.047916669,0.020693975,2.415580811,51.3795318,0.085818635,1.342562839,0.570276525
GEX,2025,3,689.1981765,0.029543786,0.012557468,3.227983117,80.52836165,1.629519653,1.361944463,0.767545562
GMD,2020,1,383.1247151,0.018509017,0.012001816,0.775393334,39.02123619,-0.161585298,0.539669066,0.431368032
GMD,2020,2,348.6830524,0.019161194,0.012617272,0.959440703,53.3435734,-0.361507316,0.497762317,0.548144485
GMD,2020,3,326.0158687,0.018346626,0.012201207,1.282007193,73.46268172,-0.392082866,0.509780074,0.723465976
GMD,2020,4,173.6700958,0.009935048,0.006616863,1.715415463,187.7122244,-0.01901799,0.493281941,0.981965797
GMD,2021,1,488.1054033,0.025729301,0.01728442,1.764976047,69.34977521,0.402189716,0.483992452,1.017544795
GMD,2021,2,469.7062352,0.026136795,0.017600745,2.196477349,91.54658119,0.387714996,0.485953187,1.266252272
GMD,2021,3,419.5845884,0.024060564,0.016139428,2.64524288,118.2121588,0.338985921,0.495824291,1.507703201
GMD,2021,4,629.2563275,0.030525624,0.020210854,2.356301809,75.16809595,2.204181499,0.524030818,1.32760193
GMD,2022,1,908.2673177,0.044290886,0.029399814,2.777993808,64.29825103,0.857332255,0.489737105,1.603855503
GMD,2022,2,957.8107226,0.044293142,0.029956614,2.377575339,54.29047595,0.877896188,0.467971159,1.377130447
GMD,2022,3,809.2204028,0.036228369,0.024858443,2.111015536,59.31634921,0.768080571,0.447280226,1.231188719
GMD,2022,4,622.6055398,0.027365777,0.017742475,2.053065898,72.91936403,0.053347314,0.639538629,1.05002867
GMD,2023,1,670.8331355,0.031564088,0.019381975,2.262703214,76.77020898,-0.201510629,0.617855714,1.169965533
GMD,2023,2,5476.180049,0.191043555,0.125906609,1.852432709,9.47740935,4.128732258,0.433047688,1.116344132
GMD,2023,3,843.2663463,0.035018285,0.024834655,2.446030326,78.62284591,0.177291721,0.386526172,1.508587635
GMD,2023,4,470.2904697,0.023171074,0.01667927,2.591396431,149.9073542,0.016354689,0.39185209,1.592042536
GMD,2024,1,1801.734492,0.065197433,0.047051303,2.782766558,44.23515249,1.574102984,0.379873629,1.725888751
GMD,2024,2,1063.996023,0.041971727,0.030609871,2.788892803,78.00781039,-0.740805043,0.362835308,1.747901856
GMD,2024,3,1079.103194,0.042009656,0.030805919,2.738451384,72.28224364,0.324797564,0.364563767,1.685736574
GMD,2024,4,557.1736019,0.0307916,0.023119327,2.224317458,117.0191836,0.674454335,0.306850858,1.499715863
GMD,2025,1,959.0253134,0.037861834,0.029243831,1.943878651,59.95670729,-0.195623572,0.282822435,1.335656333
GMD,2025,2,1059.661956,0.043337936,0.03250079,2.033921893,54.64006677,0.357274567,0.385249846,1.274711222
GMD,2025,3,750.1529994,0.030925565,0.022517825,2.322529892,90.51486837,-0.035558816,0.361856398,1.476578767
GVR,2020,1,56.5474445,0.00664069,0.004339672,0.719460838,148.1941417,0.068928468,0.520320334,0.435741243
GVR,2020,2,100.5875892,0.010011263,0.006528992,0.94966937,109.3574276,-0.348034387,0.546467116,0.565644091
GVR,2020,3,245.6541022,0.023988935,0.015173316,1.101178436,50.27394164,-0.023069534,0.616421117,0.623391028
GVR,2020,4,666.9180265,0.063820455,0.040245323,2.532260214,44.90806787,0.90095792,0.556435646,1.504171355
GVR,2021,1,204.4828138,0.023545744,0.015328457,2.329661019,135.9527458,2.614003057,0.516102403,1.406788317
GVR,2021,2,189.9661743,0.020318151,0.013489473,2.898406187,184.2433271,1.110614145,0.496465746,1.772090385
GVR,2021,3,310.1343248,0.028875289,0.019365795,2.926899845,115.7562938,0.287187935,0.485689819,1.809303531
GVR,2021,4,359.3791438,0.033922182,0.022560006,3.098583474,102.8162058,-0.441196,0.522115279,1.870335101
GVR,2022,1,263.7735757,0.024861357,0.016614908,2.743550767,128.8984308,0.081691823,0.471498503,1.714138142
GVR,2022,2,254.2795625,0.021852638,0.014848024,1.825324572,88.68192072,0.104653192,0.47200983,1.137828746
GVR,2022,3,208.7737544,0.018286248,0.012512283,1.662839467,100.1083688,-0.351896335,0.451108422,1.050421476
GVR,2022,4,232.8783755,0.023381655,0.016032185,1.12847474,59.25840032,-0.291268609,0.465919714,0.704288877
GVR,2023,1,120.0444513,0.013095561,0.009082446,1.250332083,129.1188375,-0.463688896,0.419077083,0.805268575
GVR,2023,2,156.9550241,0.013913783,0.009821642,1.566435138,123.6022874,-0.359193328,0.415133447,1.012205489
GVR,2023,3,78.20873806,0.009018614,0.006391378,1.549667481,249.3327534,-0.503339083,0.407067565,1.002611998
GVR,2023,4,655.7937976,0.061176142,0.043280966,1.704611367,32.32723469,1.663652737,0.419899331,1.086314702
GVR,2024,1,118.8907195,0.011712769,0.008388845,2.615912736,278.8274825,-0.07871323,0.373003289,1.724022678
GVR,2024,2,205.2100813,0.016580615,0.012141169,2.665710731,166.6584789,0.238629356,0.35839234,1.775460974
GVR,2024,3,235.9460735,0.019638567,0.014439377,2.751296924,151.517673,1.270459305,0.361727866,1.829095796
GVR,2024,4,437.1322804,0.036633532,0.02625907,2.296518398,69.42978444,-0.371078479,0.427872166,1.455920347
GVR,2025,1,296.1619966,0.022886144,0.016273568,2.388598961,109.3995866,1.085712888,0.385408917,1.556947452
GVR,2025,2,361.702774,0.025825673,0.018925141,2.151676142,83.77043855,0.689219361,0.344538546,1.449589648
GVR,2025,3,474.3158064,0.034686327,0.025969615,1.910807597,58.39990915,0.951674555,0.327005333,1.305996882
HAG,2020,1,-74.60742684,-0.004678609,-0.002006419,0.192901542,-34.17890293,-4.637713003,1.398377917,0.060078511
HAG,2020,2,190.3896135,-0.003434354,-0.001396637,0.413189338,27.31241428,NULL,1.521324056,0.119748191
HAG,2020,3,-202.05926,-0.035831631,-0.013794923,0.368916104,-22.56763685,NULL,1.674748873,0.100510108
HAG,2020,4,-963.8232533,-0.115942147,-0.037582754,0.806043431,-5.447056794,NULL,2.752020172,0.134134562
HAG,2021,1,-62.98200945,-0.009536907,-0.002513159,1.144034975,-88.12040214,NULL,2.882009201,0.279502436
HAG,2021,2,82.62308821,0.015553504,0.004219545,1.106538624,71.40861141,NULL,2.506114714,0.302121584
HAG,2021,3,25.56124886,0.004292971,0.001191055,0.982882391,197.9558991,NULL,2.70657326,0.255073165
