date,mack,open,high,low,close,volume
7/23/2024,VHC,70510,71390,69830,70020,667100
7/24/2024,VHC,69930,69930,67200,68080,770900
7/25/2024,VHC,66910,68860,66910,68570,209400
7/26/2024,VHC,68370,69640,68370,69540,329300
7/29/2024,VHC,69640,70320,68760,70320,417100
7/30/2024,VHC,70410,70410,69050,69050,306600
7/31/2024,VHC,69150,70120,69050,69250,234100
8/1/2024,VHC,69050,69250,66330,67500,759300
8/2/2024,VHC,64760,66550,64660,66070,459600
8/5/2024,VHC,64660,65320,62590,62970,1030900
8/6/2024,VHC,62970,64380,62790,64380,322800
8/7/2024,VHC,64000,64480,64000,64200,189800
8/8/2024,VHC,64200,64850,63720,64280,186800
8/9/2024,VHC,64480,65320,64280,64760,303100
8/12/2024,VHC,64380,65130,64380,65130,195200
8/13/2024,VHC,65130,65230,64570,64850,162300
8/14/2024,VHC,65690,66730,65230,66170,749400
8/15/2024,VHC,66630,66630,65890,66170,324800
8/16/2024,VHC,66630,67860,66270,67670,483100
8/19/2024,VHC,67860,68140,67480,68040,338100
8/20/2024,VHC,68040,68330,67300,67860,359200
8/21/2024,VHC,68040,68140,67390,67670,448400
8/22/2024,VHC,67760,67760,67110,67390,459900
8/23/2024,VHC,67200,69830,67200,69080,1332200
8/26/2024,VHC,69550,70020,69170,69930,1069000
8/27/2024,VHC,69930,69930,68700,69080,363600
8/28/2024,VHC,69080,70400,68800,69730,555600
8/29/2024,VHC,69730,69830,69080,69650,324900
8/30/2024,VHC,69730,70300,69170,69170,376100
9/4/2024,VHC,68420,68890,67760,68610,501800
9/5/2024,VHC,68520,68610,66920,67200,576000
9/6/2024,VHC,67200,67480,65890,66170,870000
9/9/2024,VHC,66170,66630,65890,65890,296800
9/10/2024,VHC,66170,68800,65980,66270,478300
9/11/2024,VHC,66270,66350,65610,65690,269400
9/12/2024,VHC,66070,66550,65890,66070,361100
9/13/2024,VHC,66070,66170,65320,65690,436400
9/16/2024,VHC,65690,65980,64000,64660,389400
9/17/2024,VHC,64480,66070,64480,65790,366700
9/18/2024,VHC,65890,67670,65890,66920,471000
9/19/2024,VHC,67110,67200,66350,66920,218400
9/20/2024,VHC,67860,68040,67300,68040,558500
9/23/2024,VHC,68040,68040,67300,67300,200100
9/24/2024,VHC,67300,67760,67010,67670,143600
9/25/2024,VHC,67760,68240,67580,68140,349700
9/26/2024,VHC,68040,68990,67580,68140,591400
9/27/2024,VHC,68420,68420,67480,67670,485600
9/30/2024,VHC,67670,68040,67480,67960,183000
10/1/2024,VHC,67860,68420,66730,66730,757200
10/2/2024,VHC,66730,67200,65890,65890,543200
10/3/2024,VHC,66270,66830,65510,65610,392500
10/4/2024,VHC,65410,65790,65230,65320,570900
10/7/2024,VHC,65790,66630,65510,65790,431100
10/8/2024,VHC,65790,66450,65790,66070,259000
10/9/2024,VHC,66270,67300,66270,67200,461300
10/10/2024,VHC,67580,68140,67010,67670,467700
10/11/2024,VHC,67670,68420,66920,67670,395500
10/14/2024,VHC,68140,69450,68040,68800,1373000
10/15/2024,VHC,68800,68990,67390,67670,466700
10/16/2024,VHC,67670,68990,67390,68990,654700
10/17/2024,VHC,69370,69370,68240,68330,403300
10/18/2024,VHC,68420,69370,67960,68800,602600
10/21/2024,VHC,68800,69550,67670,67670,564500
10/22/2024,VHC,67390,68800,67390,68140,609400
10/23/2024,VHC,68040,68420,67580,68420,296000
10/24/2024,VHC,68520,68520,66830,66830,614900
10/25/2024,VHC,67480,67480,65890,66550,628400
10/28/2024,VHC,66550,66830,65980,66350,382800
10/29/2024,VHC,66730,67580,66350,67580,328000
10/30/2024,VHC,67960,67960,66350,66730,514100
10/31/2024,VHC,66450,67390,66170,67010,287900
11/1/2024,VHC,66730,67200,66270,66450,327800
11/4/2024,VHC,66630,66630,65410,65510,429900
11/5/2024,VHC,65510,67010,65410,66730,383900
11/6/2024,VHC,67110,69170,66830,67760,1085100
11/7/2024,VHC,68610,68890,68140,68140,683500
11/8/2024,VHC,68140,70770,68040,70110,1811300
11/11/2024,VHC,70400,71340,70210,70490,1319600
11/12/2024,VHC,70960,71150,69550,69550,923500
11/13/2024,VHC,69170,70110,68520,69550,1101400
11/14/2024,VHC,69930,71720,69170,69370,1255500
11/15/2024,VHC,69450,70870,68890,69550,1468700
11/18/2024,VHC,69730,70490,68140,69170,910100
11/19/2024,VHC,69170,70490,65790,65790,1396400
11/20/2024,VHC,65980,67390,64660,66170,780300
11/21/2024,VHC,66550,67580,66270,67580,446500
11/22/2024,VHC,67960,67960,67010,67300,592300
11/25/2024,VHC,67480,67760,67110,67300,287800
11/26/2024,VHC,67300,68520,67300,67760,546200
11/27/2024,VHC,67760,68040,67110,67860,450900
11/28/2024,VHC,68140,68240,66830,67200,620400
11/29/2024,VHC,67200,68890,67200,68420,557800
12/2/2024,VHC,71290,71390,70900,71190,398700
12/3/2024,VHC,71390,72850,70900,71680,1022400
12/4/2024,VHC,71970,72460,66720,70900,1004500
12/5/2024,VHC,71200,74100,70200,73500,1564100
12/6/2024,VHC,73900,75300,72700,72700,1366200
12/9/2024,VHC,72600,73500,72600,73300,185500
12/10/2024,VHC,73500,74700,72800,73100,793500
12/11/2024,VHC,73400,75200,72800,74100,1505900
12/12/2024,VHC,74200,74500,73200,73200,450100
12/13/2024,VHC,73000,73600,72100,72600,567800
12/16/2024,VHC,72600,73000,71700,72000,327900
12/17/2024,VHC,72500,72900,71900,72700,416200
12/18/2024,VHC,72700,74000,72700,73900,676000
12/19/2024,VHC,73000,74600,72600,73200,737600
12/20/2024,VHC,73100,74900,73100,73300,951600
12/23/2024,VHC,73600,74200,73200,73200,448300
12/24/2024,VHC,73200,75000,73200,74000,988700
12/25/2024,VHC,74700,74700,73300,73600,708100
12/26/2024,VHC,73600,74500,73000,73000,780800
12/27/2024,VHC,73000,73100,71500,71900,1024300
12/30/2024,VHC,72200,72200,71500,71500,282500
12/31/2024,VHC,71500,72600,70500,70500,698200
1/2/2025,VHC,69000,69100,68320,68710,350800
1/3/2025,VHC,68900,69480,68130,68130,536700
1/6/2025,VHC,68130,68520,66290,66870,1158500
1/7/2025,VHC,67160,67650,66200,66780,691500
1/8/2025,VHC,66780,67260,66390,67070,453600
1/9/2025,VHC,66680,67070,65230,65710,993400
1/10/2025,VHC,65520,65710,62820,62820,1712100
1/13/2025,VHC,62620,64650,62620,64460,487200
1/14/2025,VHC,64460,65230,63490,63880,610500
1/15/2025,VHC,64260,64750,63780,64550,456700
1/16/2025,VHC,65040,65620,64360,65040,708100
1/17/2025,VHC,65330,65330,64260,64840,494900
1/20/2025,VHC,66290,68030,65810,67740,1472900
1/21/2025,VHC,68900,69480,67740,67840,1357500
1/22/2025,VHC,68130,68130,66100,66390,578900
1/23/2025,VHC,66390,67070,66290,66680,341300
1/24/2025,VHC,67160,67160,65810,65810,505400
2/3/2025,VHC,65910,66780,65810,66100,317000
2/4/2025,VHC,67360,68520,66870,67840,560600
2/5/2025,VHC,68230,68900,67650,68420,640900
2/6/2025,VHC,68520,68610,67650,68130,393300
2/7/2025,VHC,68610,69190,67650,67650,929800
2/10/2025,VHC,67740,68130,66490,66490,730100
2/11/2025,VHC,66680,68320,66580,67740,411100
2/12/2025,VHC,67740,67740,67070,67160,224400
2/13/2025,VHC,67260,68130,67070,67650,355300
2/14/2025,VHC,68320,69100,67940,68130,771800
2/17/2025,VHC,68130,68230,67360,67360,749500
2/18/2025,VHC,67360,67360,66870,66970,613000
2/19/2025,VHC,67260,68320,66870,68230,700300
2/20/2025,VHC,68420,68810,67550,68030,563600
2/21/2025,VHC,68520,70550,68130,68610,1361900
2/24/2025,VHC,68230,68810,68030,68130,408900
2/25/2025,VHC,68320,68610,67450,67840,1016600
2/26/2025,VHC,67740,68520,67550,68030,668600
2/27/2025,VHC,68030,69480,68030,69000,1002800
2/28/2025,VHC,69000,69480,68520,69480,1125600
3/3/2025,VHC,69770,70160,69680,69870,1120800
3/4/2025,VHC,69870,69870,68520,69680,1104700
3/5/2025,VHC,69680,69680,68320,68320,873200
3/6/2025,VHC,68420,69000,68230,68710,689500
3/7/2025,VHC,68710,68810,68130,68420,1061400
3/10/2025,VHC,68610,68810,67070,67070,1730200
3/11/2025,VHC,66100,66680,66000,66490,1012700
3/12/2025,VHC,66870,66870,65330,65420,1377600
3/13/2025,VHC,65710,66200,65330,65620,689900
3/14/2025,VHC,65620,65620,64360,64750,1245200
3/17/2025,VHC,64750,66000,64170,65130,587900
3/18/2025,VHC,66000,66780,65330,65810,1075500
3/19/2025,VHC,65810,66680,65130,65910,453000
3/20/2025,VHC,65910,66390,64260,64550,894200
3/21/2025,VHC,64550,65230,64460,64550,341700
3/24/2025,VHC,65040,65040,63880,64550,388900
3/25/2025,VHC,64360,65040,63970,64070,804800
3/26/2025,VHC,64070,64260,62430,63200,1211300
3/27/2025,VHC,63490,63490,61850,61850,932600
3/28/2025,VHC,61850,62240,59920,59920,1160800
3/31/2025,VHC,60010,61170,60010,60400,396500
4/1/2025,VHC,60980,61370,60300,60690,494500
4/2/2025,VHC,60790,60880,60400,60690,640100
4/3/2025,VHC,56530,56530,56530,56530,463600
4/4/2025,VHC,52670,52670,52670,52670,149900
4/8/2025,VHC,49000,49000,49000,49000,441600
4/9/2025,VHC,45610,45610,45610,45610,397300
4/10/2025,VHC,48800,48800,48800,48800,1488800
4/11/2025,VHC,51030,51030,45420,47350,3525700
4/14/2025,VHC,48900,50640,48710,50640,1909200
4/15/2025,VHC,50640,51890,47930,48130,1470000
4/16/2025,VHC,48320,48710,46100,46630,1225100
4/17/2025,VHC,46580,46580,43490,44360,1697400
4/18/2025,VHC,45420,46870,45420,46390,1837400
